year,state,state_code,county,candidate,party,candidate_votes,total_votes
2012,Iowa,IA,Iowa,Mitt Romney,republican,4569.0,8866
2012,Iowa,IA,Jackson,Barack Obama,democrat,5907.0,10242
2012,Iowa,IA,Jackson,Mitt Romney,republican,4177.0,10242
2012,Iowa,IA,Jasper,Barack Obama,democrat,10257.0,19515
2012,Iowa,IA,Jasper,Mitt Romney,republican,8877.0,19515
2012,Iowa,IA,Jefferson,Barack Obama,democrat,4798.0,8530
2012,Iowa,IA,Jefferson,Mitt Romney,republican,3436.0,8530
2012,Iowa,IA,Johnson,Barack Obama,democrat,50666.0,75977
2012,Iowa,IA,Johnson,Mitt Romney,republican,23698.0,75977
2012,Iowa,IA,Jones,Barack Obama,democrat,5534.0,10449
2012,Iowa,IA,Jones,Mitt Romney,republican,4721.0,10449
2012,Iowa,IA,Keokuk,Barack Obama,democrat,2303.0,5266
2012,Iowa,IA,Keokuk,Mitt Romney,republican,2843.0,5266
2012,Iowa,IA,Kossuth,Barack Obama,democrat,3850.0,8923
2012,Iowa,IA,Kossuth,Mitt Romney,republican,4937.0,8923
2012,Iowa,IA,Lee,Barack Obama,democrat,10714.0,18911
2012,Iowa,IA,Lee,Mitt Romney,republican,7785.0,18911
2012,Iowa,IA,Linn,Barack Obama,democrat,68581.0,118453
2012,Iowa,IA,Linn,Mitt Romney,republican,47622.0,118453
2012,Iowa,IA,Louisa,Barack Obama,democrat,2452.0,4968
2012,Iowa,IA,Louisa,Mitt Romney,republican,2420.0,4968
2012,Iowa,IA,Lucas,Barack Obama,democrat,1987.0,4323
2012,Iowa,IA,Lucas,Mitt Romney,republican,2254.0,4323
2012,Iowa,IA,Lyon,Barack Obama,democrat,1423.0,6509
2012,Iowa,IA,Lyon,Mitt Romney,republican,4978.0,6509
2012,Iowa,IA,Madison,Barack Obama,democrat,3630.0,8458
2012,Iowa,IA,Madison,Mitt Romney,republican,4638.0,8458
2012,Iowa,IA,Mahaska,Barack Obama,democrat,4213.0,10883
2012,Iowa,IA,Mahaska,Mitt Romney,republican,6448.0,10883
2012,Iowa,IA,Marion,Barack Obama,democrat,7507.0,17687
2012,Iowa,IA,Marion,Mitt Romney,republican,9828.0,17687
2012,Iowa,IA,Marshall,Barack Obama,democrat,10257.0,19064
2012,Iowa,IA,Marshall,Mitt Romney,republican,8472.0,19064
2012,Iowa,IA,Mills,Barack Obama,democrat,2848.0,7212
2012,Iowa,IA,Mills,Mitt Romney,republican,4216.0,7212
2012,Iowa,IA,Mitchell,Barack Obama,democrat,2831.0,5586
2012,Iowa,IA,Mitchell,Mitt Romney,republican,2643.0,5586
2012,Iowa,IA,Monona,Barack Obama,democrat,2101.0,4742
2012,Iowa,IA,Monona,Mitt Romney,republican,2557.0,4742
2012,Iowa,IA,Monroe,Barack Obama,democrat,1731.0,3830
2012,Iowa,IA,Monroe,Mitt Romney,republican,2026.0,3830
2012,Iowa,IA,Montgomery,Barack Obama,democrat,1922.0,5025
2012,Iowa,IA,Montgomery,Mitt Romney,republican,3001.0,5025
2012,Iowa,IA,Muscatine,Barack Obama,democrat,11323.0,19865
2012,Iowa,IA,Muscatine,Mitt Romney,republican,8168.0,19865
2012,Iowa,IA,O'Brien,Barack Obama,democrat,1969.0,7341
2012,Iowa,IA,O'Brien,Mitt Romney,republican,5266.0,7341
2012,Iowa,IA,Osceola,Barack Obama,democrat,912.0,3194
2012,Iowa,IA,Osceola,Mitt Romney,republican,2230.0,3194
2012,Iowa,IA,Page,Barack Obama,democrat,2613.0,7079
2012,Iowa,IA,Page,Mitt Romney,republican,4348.0,7079
2012,Iowa,IA,Palo Alto,Barack Obama,democrat,2139.0,4887
2012,Iowa,IA,Palo Alto,Mitt Romney,republican,2660.0,4887
2012,Iowa,IA,Plymouth,Barack Obama,democrat,4164.0,12950
2012,Iowa,IA,Plymouth,Mitt Romney,republican,8597.0,12950
2012,Iowa,IA,Pocahontas,Barack Obama,democrat,1523.0,4032
2012,Iowa,IA,Pocahontas,Mitt Romney,republican,2396.0,4032
2012,Iowa,IA,Polk,Barack Obama,democrat,128465.0,228882
2012,Iowa,IA,Polk,Mitt Romney,republican,96096.0,228882
2012,Iowa,IA,Pottawattamie,Barack Obama,democrat,19644.0,42301
2012,Iowa,IA,Pottawattamie,Mitt Romney,republican,21860.0,42301
2012,Iowa,IA,Poweshiek,Barack Obama,democrat,5357.0,9975
2012,Iowa,IA,Poweshiek,Mitt Romney,republican,4424.0,9975
2012,Iowa,IA,Ringgold,Barack Obama,democrat,1186.0,2599
2012,Iowa,IA,Ringgold,Mitt Romney,republican,1368.0,2599
2012,Iowa,IA,Sac,Barack Obama,democrat,2122.0,5291
2012,Iowa,IA,Sac,Mitt Romney,republican,3094.0,5291
2012,Iowa,IA,Scott,Barack Obama,democrat,50652.0,90263
2012,Iowa,IA,Scott,Mitt Romney,republican,38251.0,90263
2012,Iowa,IA,Shelby,Barack Obama,democrat,2469.0,6483
2012,Iowa,IA,Shelby,Mitt Romney,republican,3911.0,6483
2012,Iowa,IA,Sioux,Barack Obama,democrat,2700.0,17308
2012,Iowa,IA,Sioux,Mitt Romney,republican,14407.0,17308
2012,Iowa,IA,Story,Barack Obama,democrat,26192.0,47150
2012,Iowa,IA,Story,Mitt Romney,republican,19668.0,47150
2012,Iowa,IA,Tama,Barack Obama,democrat,4768.0,9017
2012,Iowa,IA,Tama,Mitt Romney,republican,4098.0,9017
2012,Iowa,IA,Taylor,Barack Obama,democrat,1262.0,2995
2012,Iowa,IA,Taylor,Mitt Romney,republican,1683.0,2995
2012,Iowa,IA,Union,Barack Obama,democrat,3043.0,5957
2012,Iowa,IA,Union,Mitt Romney,republican,2813.0,5957
2012,Iowa,IA,Van Buren,Barack Obama,democrat,1402.0,3569
2012,Iowa,IA,Van Buren,Mitt Romney,republican,2064.0,3569
2012,Iowa,IA,Wapello,Barack Obama,democrat,8663.0,15770
2012,Iowa,IA,Wapello,Mitt Romney,republican,6789.0,15770
2012,Iowa,IA,Warren,Barack Obama,democrat,12551.0,26072
2012,Iowa,IA,Warren,Mitt Romney,republican,13052.0,26072
2012,Iowa,IA,Washington,Barack Obama,democrat,5115.0,11004
2012,Iowa,IA,Washington,Mitt Romney,republican,5562.0,11004
2012,Iowa,IA,Wayne,Barack Obama,democrat,1251.0,2900
2012,Iowa,IA,Wayne,Mitt Romney,republican,1583.0,2900
2012,Iowa,IA,Webster,Barack Obama,democrat,9537.0,18292
2012,Iowa,IA,Webster,Mitt Romney,republican,8469.0,18292
2012,Iowa,IA,Winnebago,Barack Obama,democrat,2903.0,5918
2012,Iowa,IA,Winnebago,Mitt Romney,republican,2906.0,5918
2012,Iowa,IA,Winneshiek,Barack Obama,democrat,6256.0,11084
2012,Iowa,IA,Winneshiek,Mitt Romney,republican,4622.0,11084
2012,Iowa,IA,Woodbury,Barack Obama,democrat,22302.0,45019
2012,Iowa,IA,Woodbury,Mitt Romney,republican,21841.0,45019
2012,Iowa,IA,Worth,Barack Obama,democrat,2350.0,4172
2012,Iowa,IA,Worth,Mitt Romney,republican,1744.0,4172
2012,Iowa,IA,Wright,Barack Obama,democrat,2836.0,6278
2012,Iowa,IA,Wright,Mitt Romney,republican,3349.0,6278
2012,Kansas,KS,Allen,Barack Obama,democrat,1869.0,5310
2012,Kansas,KS,Allen,Mitt Romney,republican,3316.0,5310
2012,Kansas,KS,Anderson,Barack Obama,democrat,944.0,3315
2012,Kansas,KS,Anderson,Mitt Romney,republican,2276.0,3315
2012,Kansas,KS,Atchison,Barack Obama,democrat,2567.0,6674
2012,Kansas,KS,Atchison,Mitt Romney,republican,3917.0,6674
2012,Kansas,KS,Barber,Barack Obama,democrat,482.0,2314
2012,Kansas,KS,Barber,Mitt Romney,republican,1772.0,2314
2012,Kansas,KS,Barton,Barack Obama,democrat,2297.0,10341
2012,Kansas,KS,Barton,Mitt Romney,republican,7874.0,10341
2012,Kansas,KS,Bourbon,Barack Obama,democrat,1996.0,6254
2012,Kansas,KS,Bourbon,Mitt Romney,republican,4102.0,6254
2012,Kansas,KS,Brown,Barack Obama,democrat,1076.0,3993
2012,Kansas,KS,Brown,Mitt Romney,republican,2829.0,3993
2012,Kansas,KS,Butler,Barack Obama,democrat,7282.0,26085
2012,Kansas,KS,Butler,Mitt Romney,republican,18157.0,26085
2012,Kansas,KS,Chase,Barack Obama,democrat,358.0,1271
2012,Kansas,KS,Chase,Mitt Romney,republican,875.0,1271
2012,Kansas,KS,Chautauqua,Barack Obama,democrat,280.0,1630
2012,Kansas,KS,Chautauqua,Mitt Romney,republican,1304.0,1630
2012,Kansas,KS,Cherokee,Barack Obama,democrat,2930.0,8571
2012,Kansas,KS,Cherokee,Mitt Romney,republican,5456.0,8571
2012,Kansas,KS,Cheyenne,Barack Obama,democrat,233.0,1426
2012,Kansas,KS,Cheyenne,Mitt Romney,republican,1159.0,1426
2012,Kansas,KS,Clark,Barack Obama,democrat,174.0,1017
2012,Kansas,KS,Clark,Mitt Romney,republican,805.0,1017
2012,Kansas,KS,Clay,Barack Obama,democrat,834.0,3686
2012,Kansas,KS,Clay,Mitt Romney,republican,2788.0,3686
2012,Kansas,KS,Cloud,Barack Obama,democrat,974.0,4058
2012,Kansas,KS,Cloud,Mitt Romney,republican,2954.0,4058
2012,Kansas,KS,Coffey,Barack Obama,democrat,898.0,3906
2012,Kansas,KS,Coffey,Mitt Romney,republican,2903.0,3906
2012,Kansas,KS,Comanche,Barack Obama,democrat,143.0,928
2012,Kansas,KS,Comanche,Mitt Romney,republican,767.0,928
2012,Kansas,KS,Cowley,Barack Obama,democrat,4319.0,12710
2012,Kansas,KS,Cowley,Mitt Romney,republican,8081.0,12710
2012,Kansas,KS,Crawford,Barack Obama,democrat,6826.0,14945
2012,Kansas,KS,Crawford,Mitt Romney,republican,7708.0,14945
2012,Kansas,KS,Decatur,Barack Obama,democrat,266.0,1532
2012,Kansas,KS,Decatur,Mitt Romney,republican,1218.0,1532
2012,Kansas,KS,Dickinson,Barack Obama,democrat,2020.0,8042
2012,Kansas,KS,Dickinson,Mitt Romney,republican,5832.0,8042
2012,Kansas,KS,Doniphan,Barack Obama,democrat,902.0,3403
2012,Kansas,KS,Doniphan,Mitt Romney,republican,2414.0,3403
2012,Kansas,KS,Douglas,Barack Obama,democrat,29267.0,48145
2012,Kansas,KS,Douglas,Mitt Romney,republican,17401.0,48145
2012,Kansas,KS,Edwards,Barack Obama,democrat,298.0,1385
2012,Kansas,KS,Edwards,Mitt Romney,republican,1059.0,1385
2012,Kansas,KS,Elk,Barack Obama,democrat,281.0,1369
2012,Kansas,KS,Elk,Mitt Romney,republican,1049.0,1369
2012,Kansas,KS,Ellis,Barack Obama,democrat,3057.0,11714
2012,Kansas,KS,Ellis,Mitt Romney,republican,8399.0,11714
2012,Kansas,KS,Ellsworth,Barack Obama,democrat,702.0,2712
2012,Kansas,KS,Ellsworth,Mitt Romney,republican,1930.0,2712
2012,Kansas,KS,Finney,Barack Obama,democrat,2682.0,9084
2012,Kansas,KS,Finney,Mitt Romney,republican,6219.0,9084
2012,Kansas,KS,Ford,Barack Obama,democrat,2600.0,8362
2012,Kansas,KS,Ford,Mitt Romney,republican,5602.0,8362
2012,Kansas,KS,Franklin,Barack Obama,democrat,3694.0,10990
2012,Kansas,KS,Franklin,Mitt Romney,republican,6984.0,10990
2012,Kansas,KS,Geary,Barack Obama,democrat,3332.0,7845
2012,Kansas,KS,Geary,Mitt Romney,republican,4372.0,7845
2012,Kansas,KS,Gove,Barack Obama,democrat,176.0,1383
2012,Kansas,KS,Gove,Mitt Romney,republican,1168.0,1383
2012,Kansas,KS,Graham,Barack Obama,democrat,256.0,1340
2012,Kansas,KS,Graham,Mitt Romney,republican,1056.0,1340
2012,Kansas,KS,Grant,Barack Obama,democrat,456.0,2306
2012,Kansas,KS,Grant,Mitt Romney,republican,1811.0,2306
2012,Kansas,KS,Gray,Barack Obama,democrat,324.0,1958
2012,Kansas,KS,Gray,Mitt Romney,republican,1603.0,1958
2012,Kansas,KS,Greeley,Barack Obama,democrat,113.0,670
2012,Kansas,KS,Greeley,Mitt Romney,republican,543.0,670
2012,Kansas,KS,Greenwood,Barack Obama,democrat,478.0,2123
2012,Kansas,KS,Greenwood,Mitt Romney,republican,1590.0,2123
2012,Kansas,KS,Hamilton,Barack Obama,democrat,163.0,877
2012,Kansas,KS,Hamilton,Mitt Romney,republican,693.0,877
2012,Kansas,KS,Harper,Barack Obama,democrat,550.0,2389
2012,Kansas,KS,Harper,Mitt Romney,republican,1759.0,2389
2012,Kansas,KS,Harvey,Barack Obama,democrat,5373.0,14294
2012,Kansas,KS,Harvey,Mitt Romney,republican,8588.0,14294
2012,Kansas,KS,Haskell,Barack Obama,democrat,215.0,1396
2012,Kansas,KS,Haskell,Mitt Romney,republican,1159.0,1396
2012,Kansas,KS,Hodgeman,Barack Obama,democrat,179.0,1060
2012,Kansas,KS,Hodgeman,Mitt Romney,republican,868.0,1060
2012,Kansas,KS,Jackson,Barack Obama,democrat,1901.0,5561
2012,Kansas,KS,Jackson,Mitt Romney,republican,3527.0,5561
2012,Kansas,KS,Jefferson,Barack Obama,democrat,2977.0,8013
2012,Kansas,KS,Jefferson,Mitt Romney,republican,4827.0,8013
2012,Kansas,KS,Jewell,Barack Obama,democrat,229.0,1497
2012,Kansas,KS,Jewell,Mitt Romney,republican,1235.0,1497
2012,Kansas,KS,Johnson,Barack Obama,democrat,110526.0,274365
2012,Kansas,KS,Johnson,Mitt Romney,republican,158401.0,274365
2012,Kansas,KS,Kearny,Barack Obama,democrat,268.0,1386
2012,Kansas,KS,Kearny,Mitt Romney,republican,1097.0,1386
2012,Kansas,KS,Kingman,Barack Obama,democrat,733.0,3231
2012,Kansas,KS,Kingman,Mitt Romney,republican,2397.0,3231
2012,Kansas,KS,Kiowa,Barack Obama,democrat,163.0,1144
2012,Kansas,KS,Kiowa,Mitt Romney,republican,976.0,1144
2012,Kansas,KS,Labette,Barack Obama,democrat,3117.0,8037
2012,Kansas,KS,Labette,Mitt Romney,republican,4742.0,8037
2012,Kansas,KS,Lane,Barack Obama,democrat,172.0,928
2012,Kansas,KS,Lane,Mitt Romney,republican,739.0,928
2012,Kansas,KS,Leavenworth,Barack Obama,democrat,11357.0,29085
2012,Kansas,KS,Leavenworth,Mitt Romney,republican,17059.0,29085
2012,Kansas,KS,Lincoln,Barack Obama,democrat,289.0,1483
2012,Kansas,KS,Lincoln,Mitt Romney,republican,1165.0,1483
2012,Kansas,KS,Linn,Barack Obama,democrat,1170.0,4467
2012,Kansas,KS,Linn,Mitt Romney,republican,3177.0,4467
2012,Kansas,KS,Logan,Barack Obama,democrat,197.0,1350
2012,Kansas,KS,Logan,Mitt Romney,republican,1126.0,1350
2012,Kansas,KS,Lyon,Barack Obama,democrat,5111.0,11875
2012,Kansas,KS,Lyon,Mitt Romney,republican,6470.0,11875
2012,Kansas,KS,McPherson,Barack Obama,democrat,3449.0,12297
2012,Kansas,KS,McPherson,Mitt Romney,republican,8545.0,12297
2012,Kansas,KS,Marion,Barack Obama,democrat,1385.0,5409
2012,Kansas,KS,Marion,Mitt Romney,republican,3889.0,5409
2012,Kansas,KS,Marshall,Barack Obama,democrat,1469.0,4773
2012,Kansas,KS,Marshall,Mitt Romney,republican,3195.0,4773
2012,Kansas,KS,Meade,Barack Obama,democrat,258.0,1709
2012,Kansas,KS,Meade,Mitt Romney,republican,1428.0,1709
2012,Kansas,KS,Miami,Barack Obama,democrat,4712.0,14856
2012,Kansas,KS,Miami,Mitt Romney,republican,9858.0,14856
2012,Kansas,KS,Mitchell,Barack Obama,democrat,584.0,2965
2012,Kansas,KS,Mitchell,Mitt Romney,republican,2327.0,2965
2012,Kansas,KS,Montgomery,Barack Obama,democrat,3501.0,12417
2012,Kansas,KS,Montgomery,Mitt Romney,republican,8630.0,12417
2012,Kansas,KS,Morris,Barack Obama,democrat,718.0,2562
2012,Kansas,KS,Morris,Mitt Romney,republican,1773.0,2562
2012,Kansas,KS,Morton,Barack Obama,democrat,189.0,1278
2012,Kansas,KS,Morton,Mitt Romney,republican,1072.0,1278
2012,Kansas,KS,Nemaha,Barack Obama,democrat,1000.0,5026
2012,Kansas,KS,Nemaha,Mitt Romney,republican,3930.0,5026
2012,Kansas,KS,Neosho,Barack Obama,democrat,2050.0,6480
2012,Kansas,KS,Neosho,Mitt Romney,republican,4272.0,6480
2012,Kansas,KS,Ness,Barack Obama,democrat,218.0,1444
2012,Kansas,KS,Ness,Mitt Romney,republican,1209.0,1444
2012,Kansas,KS,Norton,Barack Obama,democrat,398.0,2325
2012,Kansas,KS,Norton,Mitt Romney,republican,1878.0,2325
2012,Kansas,KS,Osage,Barack Obama,democrat,2268.0,6906
2012,Kansas,KS,Osage,Mitt Romney,republican,4427.0,6906
2012,Kansas,KS,Osborne,Barack Obama,democrat,324.0,1838
2012,Kansas,KS,Osborne,Mitt Romney,republican,1479.0,1838
2012,Kansas,KS,Ottawa,Barack Obama,democrat,558.0,2933
2012,Kansas,KS,Ottawa,Mitt Romney,republican,2295.0,2933
2012,Kansas,KS,Pawnee,Barack Obama,democrat,718.0,2608
2012,Kansas,KS,Pawnee,Mitt Romney,republican,1836.0,2608
2012,Kansas,KS,Phillips,Barack Obama,democrat,382.0,2565
2012,Kansas,KS,Phillips,Mitt Romney,republican,2135.0,2565
2012,Kansas,KS,Pottawatomie,Barack Obama,democrat,2335.0,9479
2012,Kansas,KS,Pottawatomie,Mitt Romney,republican,6804.0,9479
2012,Kansas,KS,Pratt,Barack Obama,democrat,980.0,3801
2012,Kansas,KS,Pratt,Mitt Romney,republican,2771.0,3801
2012,Kansas,KS,Rawlins,Barack Obama,democrat,190.0,1444
2012,Kansas,KS,Rawlins,Mitt Romney,republican,1223.0,1444
2012,Kansas,KS,Reno,Barack Obama,democrat,8085.0,24422
2012,Kansas,KS,Reno,Mitt Romney,republican,15718.0,24422
2012,Kansas,KS,Republic,Barack Obama,democrat,477.0,2686
2012,Kansas,KS,Republic,Mitt Romney,republican,2134.0,2686
2012,Kansas,KS,Rice,Barack Obama,democrat,911.0,3681
2012,Kansas,KS,Rice,Mitt Romney,republican,2676.0,3681
2012,Kansas,KS,Riley,Barack Obama,democrat,8977.0,21101
2012,Kansas,KS,Riley,Mitt Romney,republican,11507.0,21101
2012,Kansas,KS,Rooks,Barack Obama,democrat,361.0,2460
2012,Kansas,KS,Rooks,Mitt Romney,republican,2038.0,2460
2012,Kansas,KS,Rush,Barack Obama,democrat,367.0,1570
2012,Kansas,KS,Rush,Mitt Romney,republican,1166.0,1570
2012,Kansas,KS,Russell,Barack Obama,democrat,593.0,3200
2012,Kansas,KS,Russell,Mitt Romney,republican,2553.0,3200
2012,Kansas,KS,Saline,Barack Obama,democrat,7040.0,21496
2012,Kansas,KS,Saline,Mitt Romney,republican,13840.0,21496
2012,Kansas,KS,Scott,Barack Obama,democrat,277.0,2052
2012,Kansas,KS,Scott,Mitt Romney,republican,1728.0,2052
2012,Kansas,KS,Sedgwick,Barack Obama,democrat,71977.0,182895
2012,Kansas,KS,Sedgwick,Mitt Romney,republican,106506.0,182895
2012,Kansas,KS,Seward,Barack Obama,democrat,1490.0,5176
2012,Kansas,KS,Seward,Mitt Romney,republican,3617.0,5176
2012,Kansas,KS,Shawnee,Barack Obama,democrat,36975.0,76508
2012,Kansas,KS,Shawnee,Mitt Romney,republican,37782.0,76508
2012,Kansas,KS,Sheridan,Barack Obama,democrat,168.0,1342
2012,Kansas,KS,Sheridan,Mitt Romney,republican,1154.0,1342
2012,Kansas,KS,Sherman,Barack Obama,democrat,577.0,2623
2012,Kansas,KS,Sherman,Mitt Romney,republican,1976.0,2623
2012,Kansas,KS,Smith,Barack Obama,democrat,358.0,2023
2012,Kansas,KS,Smith,Mitt Romney,republican,1624.0,2023
2012,Kansas,KS,Stafford,Barack Obama,democrat,404.0,1839
2012,Kansas,KS,Stafford,Mitt Romney,republican,1385.0,1839
2012,Kansas,KS,Stanton,Barack Obama,democrat,143.0,759
2012,Kansas,KS,Stanton,Mitt Romney,republican,605.0,759
2012,Kansas,KS,Stevens,Barack Obama,democrat,252.0,2034
2012,Kansas,KS,Stevens,Mitt Romney,republican,1749.0,2034
2012,Kansas,KS,Sumner,Barack Obama,democrat,2658.0,9141
2012,Kansas,KS,Sumner,Mitt Romney,republican,6260.0,9141
2012,Kansas,KS,Thomas,Barack Obama,democrat,598.0,3474
2012,Kansas,KS,Thomas,Mitt Romney,republican,2788.0,3474
2012,Kansas,KS,Trego,Barack Obama,democrat,291.0,1579
2012,Kansas,KS,Trego,Mitt Romney,republican,1261.0,1579
2012,Kansas,KS,Wabaunsee,Barack Obama,democrat,918.0,3267
2012,Kansas,KS,Wabaunsee,Mitt Romney,republican,2256.0,3267
2012,Kansas,KS,Wallace,Barack Obama,democrat,68.0,798
2012,Kansas,KS,Wallace,Mitt Romney,republican,719.0,798
2012,Kansas,KS,Washington,Barack Obama,democrat,524.0,2889
2012,Kansas,KS,Washington,Mitt Romney,republican,2316.0,2889
2012,Kansas,KS,Wichita,Barack Obama,democrat,157.0,987
2012,Kansas,KS,Wichita,Mitt Romney,republican,821.0,987
2012,Kansas,KS,Wilson,Barack Obama,democrat,818.0,3717
2012,Kansas,KS,Wilson,Mitt Romney,republican,2825.0,3717
2012,Kansas,KS,Woodson,Barack Obama,democrat,380.0,1447
2012,Kansas,KS,Woodson,Mitt Romney,republican,1035.0,1447
2012,Kansas,KS,Wyandotte,Barack Obama,democrat,34302.0,50738
2012,Kansas,KS,Wyandotte,Mitt Romney,republican,15496.0,50738
2012,Kentucky,KY,Adair,Barack Obama,democrat,1660.0,7600
2012,Kentucky,KY,Adair,Mitt Romney,republican,5841.0,7600
2012,Kentucky,KY,Allen,Barack Obama,democrat,1808.0,7100
2012,Kentucky,KY,Allen,Mitt Romney,republican,5184.0,7100
2012,Kentucky,KY,Anderson,Barack Obama,democrat,3315.0,10320
2012,Kentucky,KY,Anderson,Mitt Romney,republican,6822.0,10320
2012,Kentucky,KY,Ballard,Barack Obama,democrat,1189.0,3895
2012,Kentucky,KY,Ballard,Mitt Romney,republican,2647.0,3895
2012,Kentucky,KY,Barren,Barack Obama,democrat,5400.0,16568
2012,Kentucky,KY,Barren,Mitt Romney,republican,10922.0,16568
2012,Kentucky,KY,Bath,Barack Obama,democrat,1770.0,4122
2012,Kentucky,KY,Bath,Mitt Romney,republican,2275.0,4122
2012,Kentucky,KY,Bell,Barack Obama,democrat,2224.0,9482
2012,Kentucky,KY,Bell,Mitt Romney,republican,7127.0,9482
2012,Kentucky,KY,Boone,Barack Obama,democrat,15629.0,52511
2012,Kentucky,KY,Boone,Mitt Romney,republican,35922.0,52511
2012,Kentucky,KY,Bourbon,Barack Obama,democrat,3075.0,7923
2012,Kentucky,KY,Bourbon,Mitt Romney,republican,4692.0,7923
2012,Kentucky,KY,Boyd,Barack Obama,democrat,7776.0,19049
2012,Kentucky,KY,Boyd,Mitt Romney,republican,10884.0,19049
2012,Kentucky,KY,Boyle,Barack Obama,democrat,4471.0,12373
2012,Kentucky,KY,Boyle,Mitt Romney,republican,7703.0,12373
2012,Kentucky,KY,Bracken,Barack Obama,democrat,1147.0,3232
2012,Kentucky,KY,Bracken,Mitt Romney,republican,2029.0,3232
2012,Kentucky,KY,Breathitt,Barack Obama,democrat,1562.0,5008
2012,Kentucky,KY,Breathitt,Mitt Romney,republican,3318.0,5008
2012,Kentucky,KY,Breckinridge,Barack Obama,democrat,2825.0,7969
2012,Kentucky,KY,Breckinridge,Mitt Romney,republican,5025.0,7969
2012,Kentucky,KY,Bullitt,Barack Obama,democrat,9971.0,31779
2012,Kentucky,KY,Bullitt,Mitt Romney,republican,21306.0,31779
2012,Kentucky,KY,Butler,Barack Obama,democrat,1293.0,5060
2012,Kentucky,KY,Butler,Mitt Romney,republican,3716.0,5060
2012,Kentucky,KY,Caldwell,Barack Obama,democrat,1852.0,5860
2012,Kentucky,KY,Caldwell,Mitt Romney,republican,3904.0,5860
2012,Kentucky,KY,Calloway,Barack Obama,democrat,5317.0,15072
2012,Kentucky,KY,Calloway,Mitt Romney,republican,9440.0,15072
2012,Kentucky,KY,Campbell,Barack Obama,democrat,15080.0,40177
2012,Kentucky,KY,Campbell,Mitt Romney,republican,24240.0,40177
2012,Kentucky,KY,Carlisle,Barack Obama,democrat,750.0,2619
2012,Kentucky,KY,Carlisle,Mitt Romney,republican,1835.0,2619
2012,Kentucky,KY,Carroll,Barack Obama,democrat,1629.0,3680
2012,Kentucky,KY,Carroll,Mitt Romney,republican,1999.0,3680
2012,Kentucky,KY,Carter,Barack Obama,democrat,3383.0,8908
2012,Kentucky,KY,Carter,Mitt Romney,republican,5279.0,8908
2012,Kentucky,KY,Casey,Barack Obama,democrat,1086.0,6091
2012,Kentucky,KY,Casey,Mitt Romney,republican,4904.0,6091
2012,Kentucky,KY,Christian,Barack Obama,democrat,8252.0,21955
2012,Kentucky,KY,Christian,Mitt Romney,republican,13475.0,21955
2012,Kentucky,KY,Clark,Barack Obama,democrat,5228.0,15416
2012,Kentucky,KY,Clark,Mitt Romney,republican,9931.0,15416
2012,Kentucky,KY,Clay,Barack Obama,democrat,1111.0,7383
2012,Kentucky,KY,Clay,Mitt Romney,republican,6176.0,7383
2012,Kentucky,KY,Clinton,Barack Obama,democrat,752.0,4393
2012,Kentucky,KY,Clinton,Mitt Romney,republican,3569.0,4393
2012,Kentucky,KY,Crittenden,Barack Obama,democrat,960.0,3854
2012,Kentucky,KY,Crittenden,Mitt Romney,republican,2839.0,3854
2012,Kentucky,KY,Cumberland,Barack Obama,democrat,599.0,2854
2012,Kentucky,KY,Cumberland,Mitt Romney,republican,2216.0,2854
2012,Kentucky,KY,Daviess,Barack Obama,democrat,16208.0,42087
2012,Kentucky,KY,Daviess,Mitt Romney,republican,25092.0,42087
2012,Kentucky,KY,Edmonson,Barack Obama,democrat,1374.0,4668
2012,Kentucky,KY,Edmonson,Mitt Romney,republican,3232.0,4668
2012,Kentucky,KY,Elliott,Barack Obama,democrat,1186.0,2399
2012,Kentucky,KY,Elliott,Mitt Romney,republican,1126.0,2399
