Location,total_votes,2008_democrat_votes,2008_republican_votes
"West Virginia, Wirt",2326,782.0,1496.0
"West Virginia, Wood",36002,12573.0,22896.0
"West Virginia, Wyoming",7530,2735.0,4621.0
"Wisconsin, Adams",9986,5806.0,3974.0
"Wisconsin, Ashland",8574,5818.0,2634.0
"Wisconsin, Barron",22886,12078.0,10457.0
"Wisconsin, Bayfield",9468,5972.0,3365.0
"Wisconsin, Brown",124754,67269.0,55854.0
"Wisconsin, Buffalo",7000,3949.0,2923.0
"Wisconsin, Burnett",8688,4337.0,4200.0
"Wisconsin, Calumet",26474,13295.0,12722.0
"Wisconsin, Chippewa",30231,16239.0,13492.0
"Wisconsin, Clark",14187,7454.0,6383.0
"Wisconsin, Columbia",29272,16661.0,12193.0
"Wisconsin, Crawford",7981,4987.0,2830.0
"Wisconsin, Dane",282939,205984.0,73065.0
"Wisconsin, Dodge",42823,19183.0,23015.0
"Wisconsin, Door",17481,10142.0,7112.0
"Wisconsin, Douglas",24066,15830.0,7835.0
"Wisconsin, Dunn",22989,13002.0,9566.0
"Wisconsin, Eau Claire",55010,33146.0,20959.0
"Wisconsin, Florence",2685,1134.0,1512.0
"Wisconsin, Fond du Lac",52323,23463.0,28164.0
"Wisconsin, Forest",4683,2673.0,1963.0
"Wisconsin, Grant",24320,14875.0,9068.0
"Wisconsin, Green",18534,11502.0,6730.0
"Wisconsin, Green Lake",9536,4000.0,5393.0
"Wisconsin, Iowa",11969,7987.0,3829.0
"Wisconsin, Iron",3432,1914.0,1464.0
"Wisconsin, Jackson",9251,5572.0,3552.0
"Wisconsin, Jefferson",43166,21448.0,21096.0
"Wisconsin, Juneau",11530,6186.0,5148.0
"Wisconsin, Kenosha",78789,45836.0,31609.0
"Wisconsin, Kewaunee",10787,5902.0,4711.0
"Wisconsin, La Crosse",63218,38524.0,23701.0
"Wisconsin, Lafayette",7831,4732.0,2984.0
"Wisconsin, Langlade",10402,5182.0,5081.0
"Wisconsin, Lincoln",15268,8424.0,6519.0
"Wisconsin, Manitowoc",42414,22428.0,19234.0
"Wisconsin, Marathon",67940,36367.0,30345.0
"Wisconsin, Marinette",21255,11195.0,9726.0
"Wisconsin, Marquette",7846,4068.0,3654.0
"Wisconsin, Menominee",1448,1257.0,185.0
"Wisconsin, Milwaukee",475192,319819.0,149445.0
"Wisconsin, Monroe",19152,10198.0,8666.0
"Wisconsin, Oconto",18968,9927.0,8755.0
"Wisconsin, Oneida",21927,11907.0,9630.0
"Wisconsin, Outagamie",91563,50294.0,39677.0
"Wisconsin, Ozaukee",53365,20579.0,32172.0
"Wisconsin, Pepin",3771,2102.0,1616.0
"Wisconsin, Pierce",22107,11803.0,9812.0
"Wisconsin, Polk",22643,10876.0,11282.0
"Wisconsin, Portage",39422,24817.0,13810.0
"Wisconsin, Price",8194,4559.0,3461.0
"Wisconsin, Racine",100642,53408.0,45954.0
"Wisconsin, Richland",8450,5041.0,3298.0
"Wisconsin, Rock",79169,50529.0,27364.0
"Wisconsin, Rusk",7272,3855.0,3253.0
"Wisconsin, St. Croix",44821,21177.0,22837.0
"Wisconsin, Sauk",30626,18617.0,11562.0
"Wisconsin, Sawyer",9085,4765.0,4199.0
"Wisconsin, Shawano",20089,10259.0,9538.0
"Wisconsin, Sheboygan",62107,30395.0,30801.0
"Wisconsin, Taylor",9346,4563.0,4586.0
"Wisconsin, Trempealeau",13314,8321.0,4808.0
"Wisconsin, Vernon",14075,8463.0,5367.0
"Wisconsin, Vilas",13750,6491.0,7055.0
"Wisconsin, Walworth",50422,24177.0,25485.0
"Wisconsin, Washburn",9112,4693.0,4303.0
"Wisconsin, Washington",74411,25719.0,47729.0
"Wisconsin, Waukesha",232897,85339.0,145152.0
"Wisconsin, Waupaca",25511,12952.0,12232.0
"Wisconsin, Waushara",11849,5868.0,5770.0
"Wisconsin, Winnebago",87677,48167.0,37946.0
"Wisconsin, Wood",39052,21710.0,16581.0
"Wyoming, Albany",17201,8644.0,7936.0
"Wyoming, Big Horn",5341,1108.0,4045.0
"Wyoming, Campbell",16385,2990.0,13011.0
"Wyoming, Carbon",6900,2336.0,4331.0
"Wyoming, Converse",6501,1380.0,4922.0
"Wyoming, Crook",3706,612.0,2967.0
"Wyoming, Fremont",17715,6016.0,11083.0
"Wyoming, Goshen",5965,1832.0,3942.0
"Wyoming, Hot Springs",2564,619.0,1834.0
"Wyoming, Johnson",4375,908.0,3334.0
"Wyoming, Laramie",41806,16072.0,24549.0
"Wyoming, Lincoln",8615,1823.0,6485.0
"Wyoming, Natrona",33473,10475.0,21906.0
"Wyoming, Niobrara",1304,244.0,1017.0
"Wyoming, Park",15049,3757.0,10839.0
"Wyoming, Platte",4597,1407.0,3002.0
"Wyoming, Sheridan",15039,4458.0,10177.0
"Wyoming, Sublette",4375,936.0,3316.0
"Wyoming, Sweetwater",16833,5762.0,10360.0
"Wyoming, Teton",12359,7472.0,4565.0
"Wyoming, Uinta",8418,2317.0,5763.0
"Wyoming, Washakie",4100,1042.0,2956.0
"Wyoming, Weston",3414,658.0,2618.0
