Location,2008,total_votes,2008_democrat_votes,2008_republican_votes
"Tennessee, Montgomery",162144.0,56518,25716.0,30175.0
"Tennessee, Moore",6299.0,2952,881.0,2010.0
"Tennessee, Morgan",21734.0,6822,1969.0,4717.0
"Tennessee, Obion",31971.0,13392,4308.0,8873.0
"Tennessee, Overton",21756.0,8092,3419.0,4497.0
"Tennessee, Perry",7794.0,3000,1329.0,1596.0
"Tennessee, Pickett",5122.0,2671,854.0,1786.0
"Tennessee, Polk",16759.0,6501,2124.0,4267.0
"Tennessee, Putnam",70746.0,27316,9739.0,17101.0
"Tennessee, Rhea",31308.0,11106,2907.0,8042.0
"Tennessee, Roane",54374.0,23276,7224.0,15658.0
"Tennessee, Robertson",64780.0,27614,9318.0,17903.0
"Tennessee, Rutherford",252565.0,101737,40460.0,59892.0
"Tennessee, Scott",22214.0,6783,1720.0,4931.0
"Tennessee, Sequatchie",13904.0,5437,1717.0,3610.0
"Tennessee, Sevier",87983.0,33941,8604.0,24922.0
"Tennessee, Shelby",920685.0,404555,256297.0,145458.0
"Tennessee, Smith",19179.0,7741,2992.0,4563.0
"Tennessee, Stewart",13199.0,5507,2470.0,2956.0
"Tennessee, Sullivan",156028.0,63997,18354.0,44808.0
"Tennessee, Sumner",155999.0,67228,21487.0,44949.0
"Tennessee, Tipton",60128.0,25316,7931.0,17165.0
"Tennessee, Trousdale",7777.0,3239,1475.0,1688.0
"Tennessee, Unicoi",18291.0,7223,2107.0,5011.0
"Tennessee, Union",19208.0,6399,1829.0,4467.0
"Tennessee, Van Buren",5541.0,2206,849.0,1294.0
"Tennessee, Warren",39534.0,14400,5515.0,8562.0
"Tennessee, Washington",120056.0,48982,15941.0,32341.0
"Tennessee, Wayne",17004.0,5527,1355.0,4076.0
"Tennessee, Weakley",34484.0,13690,4596.0,8855.0
"Tennessee, White",25548.0,9647,3372.0,6103.0
"Tennessee, Williamson",175498.0,93646,27886.0,64858.0
"Tennessee, Wilson",110474.0,51159,15886.0,34595.0
"Texas, Anderson",57963.0,16655,4630.0,11884.0
"Texas, Andrews",14099.0,4629,790.0,3816.0
"Texas, Angelina",84961.0,29153,9379.0,19569.0
"Texas, Aransas",23225.0,9778,3006.0,6693.0
"Texas, Archer",9104.0,4365,740.0,3595.0
"Texas, Armstrong",1936.0,990,128.0,856.0
"Texas, Atascosa",43947.0,9938,4415.0,5462.0
"Texas, Austin",27935.0,11721,2821.0,8786.0
"Texas, Bailey",6979.0,2316,682.0,1618.0
"Texas, Bandera",20407.0,9297,2250.0,6935.0
"Texas, Bastrop",72389.0,25918,11687.0,13817.0
"Texas, Baylor",3747.0,1643,366.0,1262.0
"Texas, Bee",31814.0,8157,3645.0,4471.0
"Texas, Bell",297873.0,90334,40413.0,49242.0
"Texas, Bexar",1651709.0,525715,275527.0,246275.0
"Texas, Blanco",10061.0,4939,1467.0,3418.0
"Texas, Borden",612.0,361,40.0,316.0
"Texas, Bosque",17939.0,7646,1797.0,5762.0
"Texas, Bowie",91349.0,35186,10815.0,24162.0
"Texas, Brazoria",301336.0,104940,36480.0,67515.0
"Texas, Brazos",185098.0,58673,20502.0,37465.0
"Texas, Brewster",8868.0,3900,1970.0,1855.0
"Texas, Briscoe",1651.0,830,205.0,617.0
"Texas, Brooks",7345.0,2309,1747.0,556.0
"Texas, Brown",38135.0,15015,2822.0,12052.0
"Texas, Burleson",17025.0,6665,2053.0,4547.0
"Texas, Burnet",42477.0,16893,4608.0,12059.0
"Texas, Caldwell",37671.0,11648,5403.0,6107.0
"Texas, Calhoun",21127.0,6879,2729.0,4106.0
"Texas, Callahan",13474.0,5716,1063.0,4589.0
"Texas, Cameron",393000.0,75657,48480.0,26671.0
"Texas, Camp",12331.0,4567,1734.0,2798.0
"Texas, Carson",6260.0,2980,406.0,2548.0
"Texas, Cass",30217.0,11846,3490.0,8279.0
"Texas, Castro",7758.0,2291,719.0,1562.0
"Texas, Chambers",31619.0,13292,3188.0,9988.0
"Texas, Cherokee",49976.0,16417,4610.0,11695.0
"Texas, Childress",7123.0,2296,497.0,1782.0
"Texas, Clay",10843.0,5339,1085.0,4213.0
"Texas, Cochran",3100.0,1057,284.0,758.0
"Texas, Coke",3348.0,1569,299.0,1252.0
"Texas, Coleman",8899.0,3702,643.0,3011.0
"Texas, Collin",741264.0,296583,109047.0,184897.0
"Texas, Collingsworth",3017.0,1195,234.0,943.0
"Texas, Colorado",20818.0,8353,2508.0,5795.0
"Texas, Comal",103272.0,48158,12384.0,35233.0
"Texas, Comanche",13834.0,5217,1334.0,3813.0
"Texas, Concho",4108.0,1077,257.0,807.0
"Texas, Cooke",38223.0,15032,3051.0,11871.0
"Texas, Coryell",74552.0,18332,6619.0,11550.0
"Texas, Cottle",1527.0,705,187.0,509.0
"Texas, Crane",4157.0,1454,319.0,1119.0
"Texas, Crockett",3783.0,1545,512.0,1026.0
"Texas, Crosby",6192.0,1914,684.0,1221.0
"Texas, Culberson",2490.0,759,492.0,257.0
"Texas, Dallam",6506.0,1589,302.0,1269.0
"Texas, Dallas",2314018.0,738463,422989.0,310000.0
"Texas, Dawson",13804.0,4096,1152.0,2906.0
"Texas, Deaf Smith",19054.0,4744,1247.0,3466.0
"Texas, Delta",5252.0,2187,589.0,1580.0
"Texas, Denton",630104.0,243263,91160.0,149935.0
"Texas, Dickens",2400.0,972,234.0,730.0
"Texas, Dimmit",9833.0,3587,2692.0,874.0
"Texas, Donley",3688.0,1690,291.0,1374.0
"Texas, Duval",11945.0,4409,3298.0,1076.0
"Texas, Eastland",18520.0,6509,1271.0,5165.0
"Texas, Ector",133064.0,35606,9123.0,26199.0
"Texas, Edwards",2084.0,1035,346.0,673.0
"Texas, Ellis",144394.0,53853,15333.0,38078.0
"Texas, El Paso",769930.0,185233,122021.0,61783.0
"Texas, Erath",37137.0,14019,3128.0,10768.0
"Texas, Falls",17698.0,5599,2225.0,3328.0
"Texas, Fannin",33870.0,11694,3464.0,8092.0
"Texas, Fayette",24347.0,10714,3014.0,7582.0
"Texas, Fisher",4065.0,1784,687.0,1083.0
"Texas, Floyd",6528.0,2521,730.0,1784.0
"Texas, Foard",1334.0,538,198.0,327.0
"Texas, Fort Bend",542957.0,202822,98368.0,103206.0
"Texas, Franklin",10604.0,4491,1036.0,3392.0
"Texas, Freestone",19446.0,7288,2034.0,5205.0
"Texas, Frio",16939.0,4062,2405.0,1644.0
"Texas, Gaines",16641.0,4067,650.0,3385.0
"Texas, Galveston",288643.0,105004,41805.0,62258.0
"Texas, Garza",6158.0,1750,375.0,1356.0
"Texas, Gillespie",24206.0,12338,2576.0,9563.0
"Texas, Glasscock",1218.0,557,52.0,502.0
"Texas, Goliad",7164.0,3655,1329.0,2298.0
"Texas, Gonzales",19538.0,6287,2167.0,4076.0
"Texas, Gray",22772.0,8133,1153.0,6924.0
"Texas, Grayson",118834.0,45477,13900.0,31136.0
"Texas, Gregg",119157.0,42610,13166.0,29203.0
"Texas, Grimes",26273.0,8322,2704.0,5562.0
"Texas, Guadalupe",123398.0,47461,16156.0,30869.0
"Texas, Hale",35662.0,9943,2708.0,7171.0
"Texas, Hall",3398.0,1264,324.0,930.0
"Texas, Hamilton",8497.0,3778,863.0,2876.0
"Texas, Hansford",5512.0,2102,240.0,1847.0
"Texas, Hardeman",4187.0,1595,373.0,1199.0
"Texas, Hardin",53206.0,20702,3939.0,16603.0
"Texas, Harris",3938580.0,1171472,590982.0,571883.0
"Texas, Harrison",64107.0,26158,8887.0,17103.0
"Texas, Hartley",5820.0,1985,250.0,1711.0
"Texas, Haskell",5839.0,2116,699.0,1388.0
"Texas, Hays",147674.0,59052,28431.0,29638.0
"Texas, Hemphill",3680.0,1570,216.0,1345.0
"Texas, Henderson",78033.0,28993,7913.0,20857.0
"Texas, Hidalgo",736694.0,130784,90261.0,39668.0
"Texas, Hill",34997.0,13188,3811.0,9264.0
"Texas, Hockley",22958.0,7645,1797.0,5795.0
"Texas, Hood",50112.0,22596,5087.0,17299.0
"Texas, Hopkins",34472.0,12919,3530.0,9299.0
"Texas, Houston",23635.0,8624,2656.0,5872.0
"Texas, Howard",34393.0,9689,2545.0,7029.0
"Texas, Hudspeth",3374.0,898,430.0,458.0
"Texas, Hunt",84447.0,29524,8594.0,20573.0
"Texas, Hutchinson",21851.0,8761,1322.0,7361.0
"Texas, Irion",1571.0,817,164.0,644.0
"Texas, Jack",9030.0,3023,470.0,2528.0
"Texas, Jackson",13957.0,5057,1301.0,3723.0
"Texas, Jasper",35170.0,12776,3658.0,9022.0
"Texas, Jeff Davis",2316.0,1236,468.0,749.0
"Texas, Jefferson",249430.0,88296,44888.0,42905.0
"Texas, Jim Hogg",5198.0,1815,1336.0,472.0
"Texas, Jim Wells",40554.0,11612,6706.0,4841.0
"Texas, Johnson",148635.0,50050,12912.0,36685.0
"Texas, Jones",20131.0,5808,1528.0,4203.0
"Texas, Karnes",14867.0,4527,1760.0,2736.0
"Texas, Kaufman",99285.0,35145,11161.0,23735.0
"Texas, Kendall",31754.0,16746,3599.0,12971.0
"Texas, Kenedy",410.0,202,108.0,94.0
"Texas, Kent",787.0,448,99.0,342.0
"Texas, Kerr",48852.0,22556,5570.0,16752.0
"Texas, Kimble",4520.0,1843,342.0,1487.0
"Texas, King",272.0,163,8.0,151.0
"Texas, Kinney",3507.0,1551,633.0,907.0
"Texas, Kleberg",31555.0,9876,5256.0,4540.0
"Texas, Knox",3650.0,1368,367.0,986.0
"Texas, Lamar",49467.0,18362,5243.0,12952.0
"Texas, Lamb",14036.0,4525,1156.0,3344.0
"Texas, Lampasas",19812.0,7634,1903.0,5651.0
"Texas, La Salle",6653.0,1776,1052.0,714.0
"Texas, Lavaca",19185.0,8223,1869.0,6293.0
"Texas, Lee",16550.0,6377,2000.0,4312.0
"Texas, Leon",16832.0,7041,1418.0,5566.0
"Texas, Liberty",74915.0,21626,5991.0,15448.0
"Texas, Limestone",23065.0,7652,2516.0,5079.0
"Texas, Lipscomb",3183.0,1256,155.0,1093.0
"Texas, Live Oak",11479.0,4176,1048.0,3095.0
"Texas, Llano",19034.0,9629,2250.0,7281.0
"Texas, Loving",61.0,79,12.0,67.0
"Texas, Lubbock",268197.0,97534,30486.0,66304.0
"Texas, Lynn",5932.0,2116,627.0,1473.0
"Texas, McCulloch",8203.0,3010,728.0,2263.0
"Texas, McLennan",229037.0,79674,29998.0,49044.0
"Texas, McMullen",736.0,537,132.0,400.0
"Texas, Madison",13340.0,4074,1146.0,2891.0
"Texas, Marion",10748.0,4252,1644.0,2567.0
"Texas, Martin",4558.0,1715,314.0,1389.0
"Texas, Mason",3876.0,2121,546.0,1544.0
"Texas, Matagorda",36708.0,12373,4440.0,7835.0
"Texas, Maverick",52190.0,10939,8554.0,2316.0
"Texas, Medina",45131.0,15737,5147.0,10480.0
"Texas, Menard",2217.0,1018,295.0,712.0
"Texas, Midland",132502.0,46216,9691.0,36155.0
"Texas, Milam",25065.0,8357,3044.0,5217.0
"Texas, Mills",4876.0,2177,398.0,1753.0
"Texas, Mitchell",9285.0,2431,586.0,1815.0
"Texas, Montague",19882.0,7950,1597.0,6245.0
"Texas, Montgomery",429818.0,157847,36703.0,119884.0
"Texas, Moore",20917.0,5437,1123.0,4282.0
"Texas, Morris",13092.0,5248,2055.0,3158.0
"Texas, Motley",1197.0,594,67.0,522.0
"Texas, Nacogdoches",62957.0,23391,8393.0,14828.0
"Texas, Navarro",47408.0,16321,5400.0,10810.0
"Texas, Newton",14393.0,5260,1751.0,3446.0
"Texas, Nolan",15093.0,5063,1521.0,3485.0
"Texas, Nueces",333526.0,101230,47912.0,52391.0
"Texas, Ochiltree",9962.0,3109,243.0,2851.0
"Texas, Oldham",2004.0,920,102.0,813.0
"Texas, Orange",82612.0,29406,7646.0,21509.0
"Texas, Palo Pinto",27916.0,9890,2499.0,7264.0
"Texas, Panola",23537.0,10216,2586.0,7582.0
"Texas, Parker",112911.0,47951,10502.0,36974.0
"Texas, Parmer",9994.0,3713,719.0,2969.0
"Texas, Pecos",15251.0,4010,1476.0,2480.0
"Texas, Polk",45794.0,20149,6230.0,13731.0
"Texas, Potter",119740.0,30013,8939.0,20761.0
"Texas, Presidio",7683.0,1757,1252.0,489.0
"Texas, Rains",11022.0,4236,1048.0,3146.0
"Texas, Randall",116518.0,51832,9468.0,41948.0
"Texas, Reagan",3339.0,994,197.0,795.0
"Texas, Real",3241.0,1628,375.0,1238.0
"Texas, Red River",12922.0,5052,1539.0,3461.0
"Texas, Reeves",13211.0,3077,1606.0,1445.0
"Texas, Refugio",7430.0,3261,1382.0,1855.0
"Texas, Roberts",904.0,518,41.0,477.0
"Texas, Robertson",16535.0,6710,2675.0,3980.0
"Texas, Rockwall",73929.0,32066,8492.0,23300.0
"Texas, Runnels",10444.0,3867,720.0,3118.0
"Texas, Rusk",52195.0,18722,4983.0,13646.0
"Texas, Sabine",10565.0,4874,1077.0,3749.0
"Texas, San Augustine",9039.0,3715,1328.0,2342.0
"Texas, San Jacinto",25889.0,8958,2721.0,6151.0
"Texas, San Patricio",66417.0,21396,8854.0,12404.0
"Texas, San Saba",5965.0,2457,487.0,1941.0
"Texas, Schleicher",3255.0,1304,324.0,970.0
"Texas, Scurry",16478.0,5569,1088.0,4414.0
"Texas, Shackelford",3314.0,1505,208.0,1284.0
"Texas, Shelby",25381.0,9220,2548.0,6630.0
"Texas, Sherman",3035.0,1020,127.0,884.0
"Texas, Smith",203263.0,79561,23726.0,55187.0
"Texas, Somervell",8233.0,3533,799.0,2677.0
"Texas, Starr",59763.0,9792,8274.0,1492.0
"Texas, Stephens",9556.0,3526,626.0,2869.0
"Texas, Sterling",1169.0,619,97.0,520.0
"Texas, Stonewall",1443.0,735,206.0,524.0
"Texas, Sutton",4321.0,1578,381.0,1189.0
"Texas, Swisher",7802.0,2535,813.0,1683.0
"Texas, Tarrant",1745602.0,628553,274880.0,348420.0
"Texas, Taylor",128903.0,47439,12690.0,34317.0
"Texas, Terrell",884.0,519,186.0,323.0
"Texas, Terry",12394.0,4280,1379.0,2879.0
"Texas, Throckmorton",1635.0,838,166.0,671.0
"Texas, Titus",30963.0,9245,3145.0,6028.0
"Texas, Tom Green",107639.0,38861,11158.0,27362.0
"Texas, Travis",980699.0,397714,254017.0,136981.0
"Texas, Trinity",14380.0,6077,1925.0,4095.0
"Texas, Tyler",21570.0,7910,2166.0,5644.0
"Texas, Upshur",38706.0,15164,3790.0,11222.0
"Texas, Upton",3231.0,1197,288.0,898.0
"Texas, Uvalde",26206.0,8766,4126.0,4590.0
"Texas, Val Verde",47882.0,12820,6982.0,5752.0
"Texas, Van Zandt",52470.0,20395,4505.0,15734.0
"Texas, Victoria",85762.0,29931,9832.0,19878.0
"Texas, Walker",65726.0,19146,7334.0,11623.0
"Texas, Waller",40578.0,15508,7153.0,8265.0
"Texas, Ward",10588.0,3602,899.0,2667.0
"Texas, Washington",32869.0,14377,4034.0,10176.0
"Texas, Webb",240287.0,46821,33452.0,13119.0
"Texas, Wharton",40893.0,14418,4937.0,9431.0
"Texas, Wheeler",5199.0,2245,314.0,1918.0
"Texas, Wichita",130340.0,45982,13868.0,31731.0
"Texas, Wilbarger",13506.0,4509,1196.0,3283.0
"Texas, Willacy",21763.0,4903,3409.0,1456.0
"Texas, Williamson",395437.0,158403,67691.0,88323.0
"Texas, Wilson",41657.0,16366,5362.0,10904.0
"Texas, Winkler",7024.0,2032,477.0,1529.0
"Texas, Wise",58181.0,20639,4471.0,15973.0
"Texas, Wood",41722.0,17784,4010.0,13658.0
"Texas, Yoakum",7765.0,2458,450.0,1989.0
"Texas, Young",18104.0,7305,1303.0,5942.0
"Texas, Zapata",13640.0,2866,1939.0,919.0
"Texas, Zavala",11725.0,3876,3263.0,596.0
"Utah, Beaver",6413.0,2509,542.0,1902.0
"Utah, Box Elder",48437.0,19058,3311.0,15228.0
"Utah, Cache",106824.0,41332,10294.0,29127.0
"Utah, Carbon",20596.0,7777,3468.0,4091.0
"Utah, Daggett",993.0,439,131.0,297.0
"Utah, Davis",295801.0,110902,30477.0,77341.0
"Utah, Duchesne",17412.0,5744,911.0,4689.0
"Utah, Emery",10740.0,4448,973.0,3358.0
"Utah, Garfield",5010.0,2159,405.0,1710.0
"Utah, Grand",8981.0,4077,2067.0,1871.0
"Utah, Iron",44547.0,16450,3258.0,12518.0
"Utah, Juab",10024.0,3616,741.0,2683.0
"Utah, Kane",6853.0,3154,856.0,2212.0
"Utah, Millard",12146.0,4739,758.0,3653.0
"Utah, Morgan",9126.0,4161,689.0,3311.0
"Utah, Piute",1511.0,798,141.0,635.0
"Utah, Rich",2227.0,1006,154.0,831.0
"Utah, Salt Lake",999553.0,363749,176988.0,176692.0
"Utah, San Juan",14436.0,5130,2406.0,2638.0
"Utah, Sanpete",26959.0,8771,1631.0,6664.0
"Utah, Sevier",20599.0,8007,1359.0,6394.0
"Utah, Summit",35229.0,16809,9532.0,6956.0
"Utah, Tooele",55909.0,17337,5830.0,10998.0
"Utah, Uintah",31009.0,10151,1462.0,8441.0
"Utah, Utah",487615.0,157279,29567.0,122224.0
"Utah, Wasatch",22120.0,8531,2892.0,5430.0
"Utah, Washington",135552.0,49529,10826.0,37311.0
"Utah, Wayne",2731.0,1314,335.0,940.0
"Utah, Weber",223676.0,73394,25666.0,45885.0
"Vermont, Addison",36905.0,19238,13202.0,5667.0
"Vermont, Bennington",37168.0,19129,12524.0,6133.0
"Vermont, Caledonia",31167.0,14728,8900.0,5472.0
"Vermont, Chittenden",154659.0,83440,59611.0,22237.0
"Vermont, Essex",6404.0,3101,1733.0,1284.0
"Vermont, Franklin",47462.0,21460,13179.0,7853.0
"Vermont, Grand Isle",7211.0,4269,2694.0,1490.0
"Vermont, Lamoille",23971.0,12668,8914.0,3515.0
"Vermont, Orange",29032.0,15179,9799.0,5047.0
"Vermont, Orleans",27269.0,12771,7998.0,4482.0
"Vermont, Rutland",62368.0,31617,19355.0,11584.0
"Vermont, Washington",59278.0,32200,22324.0,9129.0
"Vermont, Windham",44407.0,24081,17585.0,5997.0
"Vermont, Windsor",56850.0,31165,21444.0,9084.0
"Virginia, Accomack",33970.0,15623,7607.0,7833.0
"Virginia, Albemarle",97081.0,50984,29792.0,20576.0
"Virginia, Alleghany",16404.0,7369,3553.0,3715.0
"Virginia, Amelia",12563.0,6529,2488.0,3970.0
"Virginia, Amherst",32510.0,14700,6094.0,8470.0
"Virginia, Appomattox",14795.0,7630,2641.0,4903.0
"Virginia, Arlington",196305.0,110153,78994.0,29876.0
"Virginia, Augusta",73555.0,33338,9825.0,23120.0
"Virginia, Bath",4778.0,2432,1043.0,1349.0
"Virginia, Bedford",67594.0,35830,11017.0,24420.0
"Virginia, Bland",6921.0,2959,864.0,2031.0
"Virginia, Botetourt",32955.0,17406,5693.0,11471.0
"Virginia, Brunswick",17791.0,7914,4973.0,2877.0
"Virginia, Buchanan",24371.0,8734,4063.0,4541.0
"Virginia, Buckingham",16819.0,6994,3489.0,3428.0
"Virginia, Campbell",54232.0,25814,8091.0,17444.0
"Virginia, Caroline",28011.0,12919,7163.0,5617.0
"Virginia, Carroll",30067.0,12579,4109.0,8187.0
"Virginia, Charles City",7232.0,4153,2838.0,1288.0
"Virginia, Charlotte",12654.0,6157,2705.0,3372.0
"Virginia, Chesterfield",309837.0,162088,74310.0,86413.0
"Virginia, Clarke",14092.0,7431,3457.0,3840.0
"Virginia, Craig",5167.0,2621,877.0,1695.0
"Virginia, Culpeper",46056.0,19741,8802.0,10711.0
"Virginia, Cumberland",9849.0,4724,2255.0,2418.0
"Virginia, Dickenson",16078.0,6753,3278.0,3324.0
"Virginia, Dinwiddie",27694.0,12892,6246.0,6526.0
"Virginia, Essex",10920.0,5364,2934.0,2379.0
"Virginia, Fairfax",1044178.0,516254,310359.0,200994.0
"Virginia, Fauquier",64558.0,34219,14616.0,19227.0
"Virginia, Floyd",15101.0,7516,2937.0,4441.0
"Virginia, Fluvanna",25461.0,12735,6185.0,6420.0
"Virginia, Franklin",55284.0,25401,9618.0,15414.0
"Virginia, Frederick",76060.0,33612,12961.0,20149.0
"Virginia, Giles",17168.0,7795,3192.0,4462.0
"Virginia, Gloucester",36638.0,19222,6916.0,12089.0
"Virginia, Goochland",21285.0,12562,4813.0,7643.0
"Virginia, Grayson",15938.0,7220,2480.0,4540.0
"Virginia, Greene",18131.0,8260,3174.0,4980.0
"Virginia, Greensville",12206.0,4887,3122.0,1729.0
"Virginia, Halifax",36347.0,16850,8126.0,8600.0
"Virginia, Hanover",99404.0,56248,18447.0,37344.0
"Virginia, Henrico",300198.0,154966,86323.0,67381.0
"Virginia, Henry",55073.0,25215,11118.0,13758.0
"Virginia, Highland",2403.0,1554,590.0,930.0
"Virginia, Isle of Wight",34955.0,19997,8573.0,11258.0
"Virginia, James City",64436.0,38603,17352.0,20912.0
"Virginia, King and Queen",6916.0,3705,1918.0,1763.0
"Virginia, King George",22996.0,10474,4473.0,5888.0
"Virginia, King William",15604.0,8388,3344.0,4966.0
"Virginia, Lancaster",11481.0,6938,3235.0,3647.0
"Virginia, Lee",25463.0,9227,3219.0,5825.0
"Virginia, Loudoun",292570.0,139459,74845.0,63336.0
"Virginia, Louisa",32475.0,15353,6978.0,8182.0
"Virginia, Lunenburg",12936.0,5650,2703.0,2900.0
"Virginia, Madison",13332.0,6699,2862.0,3758.0
"Virginia, Mathews",9041.0,5440,1934.0,3456.0
"Virginia, Mecklenburg",32920.0,15082,7127.0,7817.0
"Virginia, Middlesex",10806.0,6006,2391.0,3545.0
"Virginia, Montgomery",92724.0,40653,21031.0,19028.0
"Virginia, Nelson",15050.0,8133,4391.0,3647.0
"Virginia, New Kent",17728.0,9991,3493.0,6385.0
"Virginia, Northampton",12586.0,6586,3800.0,2713.0
"Virginia, Northumberland",12496.0,7406,3312.0,4041.0
"Virginia, Nottoway",15847.0,6988,3413.0,3499.0
"Virginia, Orange",33077.0,15801,7107.0,8506.0
"Virginia, Page",24208.0,10389,4235.0,6041.0
"Virginia, Patrick",18677.0,8531,2879.0,5491.0
"Virginia, Pittsylvania",63472.0,30433,11415.0,18730.0
"Virginia, Powhatan",27745.0,14456,4237.0,10088.0
"Virginia, Prince Edward",22959.0,9388,5101.0,4174.0
"Virginia, Prince George",35059.0,16006,7130.0,8752.0
"Virginia, Prince William",374776.0,162446,93435.0,67621.0
"Virginia, Pulaski",35051.0,15050,5918.0,8857.0
"Virginia, Rappahannock",7420.0,4405,2105.0,2227.0
"Virginia, Richmond",9386.0,3745,1618.0,2092.0
"Virginia, Roanoke",91704.0,50975,19812.0,30571.0
"Virginia, Rockbridge",22363.0,10195,4347.0,5732.0
"Virginia, Rockingham",75075.0,33334,10453.0,22468.0
"Virginia, Russell",28831.0,11494,4932.0,6389.0
"Virginia, Scott",23237.0,9875,2725.0,6980.0
"Virginia, Shenandoah",41720.0,19223,6912.0,12005.0
"Virginia, Smyth",32386.0,12302,4239.0,7817.0
"Virginia, Southampton",18706.0,9067,4402.0,4583.0
"Virginia, Spotsylvania",120195.0,54069,24897.0,28610.0
"Virginia, Stafford",124323.0,55455,25716.0,29221.0
"Virginia, Surry",7061.0,4325,2626.0,1663.0
"Virginia, Sussex",12215.0,5363,3301.0,2026.0
"Virginia, Tazewell",45020.0,17061,5596.0,11201.0
"Virginia, Warren",37259.0,16126,6997.0,8879.0
"Virginia, Washington",54475.0,24500,8063.0,16077.0
"Virginia, Westmoreland",17305.0,8377,4577.0,3719.0
"Virginia, Wise",41489.0,14138,4995.0,8914.0
"Virginia, Wythe",29123.0,12491,4107.0,8207.0
"Virginia, York",64944.0,33897,13700.0,19833.0
"Washington, Adams",17782.0,4858,1552.0,3222.0
"Washington, Asotin",21393.0,9780,4139.0,5451.0
"Washington, Benton",166573.0,72911,26288.0,45345.0
"Washington, Chelan",70813.0,31958,13781.0,17605.0
"Washington, Clallam",70769.0,38519,19470.0,18199.0
"Washington, Clark",415282.0,182764,95356.0,84212.0
"Washington, Columbia",3903.0,2228,686.0,1499.0
"Washington, Cowlitz",101688.0,45229,24597.0,19554.0
"Washington, Douglas",37216.0,15209,5848.0,9098.0
"Washington, Ferry",7439.0,3501,1467.0,1916.0
"Washington, Franklin",70775.0,19696,7361.0,12037.0
"Washington, Garfield",2244.0,1373,385.0,968.0
"Washington, Grant",84944.0,27438,9601.0,17153.0
"Washington, Grays Harbor",72027.0,29184,16354.0,12104.0
"Washington, Island",78375.0,42159,22058.0,19426.0
"Washington, Jefferson",29648.0,19991,13252.0,6330.0
"Washington, King",1875020.0,922032,648230.0,259716.0
"Washington, Kitsap",246912.0,124337,68624.0,53297.0
"Washington, Kittitas",40015.0,17868,8030.0,9471.0
"Washington, Klickitat",20135.0,10164,4965.0,4944.0
"Washington, Lewis",74899.0,34705,13624.0,20278.0
"Washington, Lincoln",10608.0,5977,2032.0,3803.0
"Washington, Mason",59785.0,28306,15050.0,12600.0
"Washington, Okanogan",40235.0,16870,7613.0,8798.0
"Washington, Pacific",21305.0,10937,6094.0,4555.0
"Washington, Pend Oreille",12985.0,6552,2562.0,3717.0
"Washington, Pierce",785400.0,329520,181824.0,141673.0
"Washington, San Juan",15590.0,10531,7374.0,2958.0
"Washington, Skagit",115808.0,55886,30053.0,24687.0
"Washington, Skamania",10918.0,5490,2817.0,2524.0
"Washington, Snohomish",694622.0,320333,187294.0,126722.0
"Washington, Spokane",462263.0,219511,105786.0,108314.0
"Washington, Stevens",43398.0,22341,8499.0,13132.0
"Washington, Thurston",244332.0,126709,75882.0,48366.0
"Washington, Wahkiakum",4033.0,2294,1121.0,1105.0
"Washington, Walla Walla",57315.0,24727,10081.0,14182.0
"Washington, Whatcom",196708.0,100339,58236.0,40205.0
"Washington, Whitman",43802.0,17589,9070.0,8104.0
"Washington, Yakima",235272.0,77062,33792.0,41946.0
"West Virginia, Barbour",16241.0,6232,2419.0,3685.0
"West Virginia, Berkeley",101629.0,37292,15994.0,20841.0
"West Virginia, Boone",24794.0,8370,4529.0,3632.0
"West Virginia, Braxton",14587.0,5409,2704.0,2629.0
"West Virginia, Brooke",24168.0,9857,4717.0,4961.0
"West Virginia, Cabell",95209.0,34592,15292.0,18793.0
"West Virginia, Calhoun",7621.0,2429,993.0,1366.0
"West Virginia, Clay",9603.0,3265,1421.0,1755.0
"West Virginia, Doddridge",8034.0,3018,735.0,2218.0
"West Virginia, Fayette",46171.0,15194,7242.0,7658.0
"West Virginia, Gilmer",8408.0,2521,1004.0,1445.0
"West Virginia, Grant",12022.0,4218,997.0,3166.0
"West Virginia, Greenbrier",35457.0,13732,5881.0,7567.0
"West Virginia, Hampshire",23664.0,8347,2983.0,5222.0
"West Virginia, Hancock",30802.0,13220,5504.0,7518.0
"West Virginia, Hardy",13793.0,5407,1901.0,3376.0
"West Virginia, Harrison",68441.0,31872,13582.0,17824.0
"West Virginia, Jackson",29101.0,12236,4861.0,7148.0
"West Virginia, Jefferson",52184.0,22545,11687.0,10600.0
"West Virginia, Kanawha",192414.0,82484,40594.0,40952.0
"West Virginia, Lewis",16422.0,6606,2109.0,4335.0
"West Virginia, Lincoln",21881.0,6835,3029.0,3637.0
"West Virginia, Logan",36548.0,13465,5873.0,7326.0
"West Virginia, McDowell",22494.0,6430,3430.0,2882.0
"West Virginia, Marion",56141.0,23607,11618.0,11501.0
"West Virginia, Marshall",33248.0,14001,5996.0,7759.0
"West Virginia, Mason",27097.0,10603,4484.0,5853.0
"West Virginia, Mercer",61848.0,21022,7450.0,13246.0
"West Virginia, Mineral",27824.0,11547,3750.0,7616.0
"West Virginia, Mingo",26850.0,8338,3582.0,4587.0
"West Virginia, Monongalia",92200.0,33379,17060.0,15775.0
"West Virginia, Monroe",13607.0,5575,2014.0,3397.0
