Location,2012,total_votes,2012_democrat_votes,2012_republican_votes
"Virginia, Smyth","31,896",12777,4171.0,8379.0
"Virginia, Southampton","18,507",9264,4437.0,4733.0
"Virginia, Spotsylvania","125,827",57974,25165.0,31844.0
"Virginia, Stafford","133,368",60583,27182.0,32480.0
"Virginia, Surry","6,839",4308,2576.0,1671.0
"Virginia, Sussex","11,924",5440,3358.0,2021.0
"Virginia, Tazewell","44,264",17732,3661.0,13843.0
"Virginia, Warren","37,887",16698,6452.0,9869.0
"Virginia, Washington","55,095",25632,7076.0,18141.0
"Virginia, Westmoreland","17,513",8120,4295.0,3731.0
"Virginia, Wise","40,909",15018,3760.0,11076.0
"Virginia, Wythe","29,328",12358,3783.0,8324.0
"Virginia, York","65,825",33953,13183.0,20204.0
"Washington, Adams","18,944",4793,1540.0,3171.0
"Washington, Asotin","21,909",9901,4003.0,5654.0
"Washington, Benton","182,373",79559,28145.0,49461.0
"Washington, Chelan","73,472",32250,13112.0,18402.0
"Washington, Clallam","71,766",38066,18580.0,18437.0
"Washington, Clark","436,361",190805,93382.0,92951.0
"Washington, Columbia","3,977",2259,645.0,1568.0
"Washington, Cowlitz","101,663",44620,22726.0,20746.0
"Washington, Douglas","39,197",14942,5166.0,9425.0
"Washington, Ferry","7,663",3440,1294.0,1995.0
"Washington, Franklin","85,698",22643,8398.0,13748.0
"Washington, Garfield","2,209",1278,336.0,913.0
"Washington, Grant","91,300",27558,8950.0,17852.0
"Washington, Grays Harbor","71,773",28684,15960.0,11914.0
"Washington, Island","79,039",42099,21478.0,19605.0
"Washington, Jefferson","29,800",19829,12739.0,6405.0
"Washington, King","2,011,197",967154,668004.0,275700.0
"Washington, Kitsap","254,339",123367,67277.0,52846.0
"Washington, Kittitas","41,624",18171,7949.0,9782.0
"Washington, Klickitat","20,638",10274,4598.0,5316.0
"Washington, Lewis","75,435",34044,12664.0,20452.0
"Washington, Lincoln","10,429",5872,1673.0,4063.0
"Washington, Mason","60,681",28235,14764.0,12761.0
"Washington, Okanogan","41,183",16846,7108.0,9221.0
"Washington, Pacific","20,582",10524,5711.0,4499.0
"Washington, Pend Oreille","13,003",6668,2508.0,3952.0
"Washington, Pierce","815,535",342910,186430.0,148467.0
"Washington, San Juan","15,848",10594,7125.0,3111.0
"Washington, Skagit","117,714",55269,28688.0,25071.0
"Washington, Skamania","11,200",5466,2628.0,2687.0
"Washington, Snohomish","732,097",329817,188516.0,133016.0
