Location,total_votes,2012_democrat_votes,2012_republican_votes
"Wisconsin, Barron",22692,10890.0,11443.0
"Wisconsin, Bayfield",9788,6033.0,3603.0
"Wisconsin, Brown",128928,62526.0,64836.0
"Wisconsin, Buffalo",7039,3570.0,3364.0
"Wisconsin, Burnett",8677,3986.0,4550.0
"Wisconsin, Calumet",26420,11489.0,14539.0
"Wisconsin, Chippewa",30932,15237.0,15322.0
"Wisconsin, Clark",13801,6172.0,7412.0
"Wisconsin, Columbia",30546,17175.0,13026.0
"Wisconsin, Crawford",7817,4629.0,3067.0
"Wisconsin, Dane",304181,216071.0,83644.0
"Wisconsin, Dodge",44488,18762.0,25211.0
"Wisconsin, Door",17671,9357.0,8121.0
"Wisconsin, Douglas",22894,14863.0,7705.0
"Wisconsin, Dunn",21992,11316.0,10224.0
"Wisconsin, Eau Claire",54806,30666.0,23256.0
"Wisconsin, Florence",2625,953.0,1645.0
"Wisconsin, Fond du Lac",53402,22379.0,30355.0
"Wisconsin, Forest",4648,2425.0,2172.0
"Wisconsin, Grant",24248,13594.0,10255.0
"Wisconsin, Green",19322,11206.0,7857.0
"Wisconsin, Green Lake",9675,3793.0,5782.0
"Wisconsin, Iowa",12534,8105.0,4287.0
"Wisconsin, Iron",3632,1784.0,1790.0
"Wisconsin, Jackson",9313,5298.0,3900.0
"Wisconsin, Jefferson",44281,20158.0,23517.0
"Wisconsin, Juneau",11827,6242.0,5411.0
"Wisconsin, Kenosha",80897,44867.0,34977.0
"Wisconsin, Kewaunee",11037,5153.0,5747.0
"Wisconsin, La Crosse",63462,36693.0,25751.0
"Wisconsin, Lafayette",7952,4536.0,3314.0
"Wisconsin, Langlade",10519,4573.0,5816.0
"Wisconsin, Lincoln",15216,7563.0,7455.0
"Wisconsin, Manitowoc",42617,20403.0,21604.0
"Wisconsin, Marathon",69862,32363.0,36617.0
"Wisconsin, Marinette",20777,9882.0,10619.0
"Wisconsin, Marquette",8105,4014.0,3992.0
"Wisconsin, Menominee",1377,1191.0,179.0
"Wisconsin, Milwaukee",492576,332438.0,154924.0
"Wisconsin, Monroe",19485,9515.0,9675.0
"Wisconsin, Oconto",19859,8865.0,10741.0
"Wisconsin, Oneida",21652,10452.0,10917.0
"Wisconsin, Outagamie",94596,45659.0,47372.0
"Wisconsin, Ozaukee",55817,19159.0,36077.0
"Wisconsin, Pepin",3699,1876.0,1794.0
"Wisconsin, Pierce",21020,10235.0,10397.0
"Wisconsin, Polk",22573,10073.0,12094.0
"Wisconsin, Portage",39337,22075.0,16615.0
"Wisconsin, Price",7901,3887.0,3884.0
"Wisconsin, Racine",103364,53008.0,49347.0
"Wisconsin, Richland",8655,4969.0,3573.0
"Wisconsin, Rock",80690,49219.0,30517.0
"Wisconsin, Rusk",7191,3397.0,3676.0
"Wisconsin, St. Croix",46225,19910.0,25503.0
"Wisconsin, Sauk",31927,18736.0,12838.0
"Wisconsin, Sawyer",9025,4486.0,4442.0
"Wisconsin, Shawano",20279,9000.0,11022.0
"Wisconsin, Sheboygan",62651,27918.0,34072.0
"Wisconsin, Taylor",9512,3763.0,5601.0
"Wisconsin, Trempealeau",13481,7605.0,5707.0
"Wisconsin, Vernon",14269,8044.0,5942.0
"Wisconsin, Vilas",13842,5951.0,7749.0
"Wisconsin, Walworth",52303,22552.0,29006.0
"Wisconsin, Washburn",9287,4447.0,4699.0
"Wisconsin, Washington",78742,23166.0,54765.0
"Wisconsin, Waukesha",243856,78779.0,162798.0
"Wisconsin, Waupaca",28840,11578.0,17002.0
"Wisconsin, Waushara",12048,5335.0,6562.0
"Wisconsin, Winnebago",89173,45449.0,42122.0
"Wisconsin, Wood",38900,18581.0,19704.0
"Wyoming, Albany",16300,7458.0,7866.0
"Wyoming, Big Horn",5324,868.0,4285.0
"Wyoming, Campbell",17571,2163.0,14953.0
"Wyoming, Carbon",6509,2110.0,4148.0
"Wyoming, Converse",6343,1089.0,5043.0
"Wyoming, Crook",3685,426.0,3109.0
"Wyoming, Fremont",16939,5333.0,11075.0
"Wyoming, Goshen",5806,1458.0,4178.0
"Wyoming, Hot Springs",2515,523.0,1895.0
"Wyoming, Johnson",4259,749.0,3363.0
"Wyoming, Laramie",39505,14295.0,23904.0
"Wyoming, Lincoln",8618,1287.0,7144.0
"Wyoming, Natrona",32373,8961.0,22132.0
"Wyoming, Niobrara",1276,200.0,1022.0
"Wyoming, Park",14608,2927.0,11234.0
"Wyoming, Platte",4531,1223.0,3136.0
"Wyoming, Sheridan",14322,3618.0,10267.0
"Wyoming, Sublette",4376,767.0,3472.0
"Wyoming, Sweetwater",16895,4774.0,11428.0
"Wyoming, Teton",11464,6213.0,4858.0
"Wyoming, Uinta",8539,1628.0,6615.0
"Wyoming, Washakie",3944,794.0,3014.0
"Wyoming, Weston",3359,422.0,2821.0
